	10_2	11_2	12_1	13_1	15_2	18_1	19_1	1_1b	20_1	21_1	22_2	23_1	24_1	25_1	26_1	27_1b	28_1b	29_2b	30_1b	31_1	32_1b	33_1b	34_1b	35_1	37_1	38_3	3_1	40_1	41_1	43_1	44_2	45_1b	46_1b	47_4	48_1	49_2	4_1	50_1	51_1	52_1	5_2	6_1	9_2	14_1b	7_1
CRTAP	0.0299377365400671	-2.02747064323268	0.489863191883853	-0.0334112845874787	-1.87188748541975	-1.06201328589459	2.39281497079293	0.429725852228003	1.43929109242878	0.490003973101456	1.12506943065224	1.13438523559231	0.279424854011905	1.05755564780361	0.884739798519354	-0.149215717599106	-0.203767809271619	0.0332508822790267	-0.521868569824106	1.49386789782499	-0.90455349343492	-0.369846737724494	0.277490881163892	0.826561991677066	0.546593988834356	-0.73424236522457	0.366871079483525	-1.83440964825177	0.737122949035515	-0.0691611556856139	-0.739629724885984	-2.23593128663464	-0.0947993068534954	0.0609107403867668	0.606058986821892	-1.39362676452462	-0.532905853721382	-0.051545607905805	-0.172058576092128	0.788658131494698	1.05417984774715	-0.897131028316868	1.00312993006264	-0.77533189247992	-0.872700852800652
CRYL1	-0.00473355757878313	-0.433339204233251	-0.410916504731333	1.15633335043719	1.71930358113894	0.233551041547374	-0.83049790463416	-0.211931245017496	-0.898616100338551	0.105635300424627	1.75912740384528	0.155607456094866	2.08862692667485	-0.31085889295939	0.708353169281482	-1.62240322723584	-0.00200075459750677	-0.940087050812001	1.30083807070676	-1.04404648305368	0.347037391014723	-0.214883452997862	-0.354227333729291	0.237163170172497	-1.05963607661483	0.83761620532625	-0.102979438521736	-1.78043112880421	0.789393185807236	0.923531534318414	0.337732308140244	0.68696901227052	1.55073065563336	0.327464890187676	-0.743603931509098	0.0074075712849552	2.43204863538838	-0.825095568699571	-1.57873809974398	-0.305159914094334	-0.733059659817204	-0.501565311920468	-1.29811531684423	-0.980942247130023	-0.516602454076829
CSF1	-0.647599821842896	-0.399271542908504	0.354444132567271	-0.0190339767251127	0.229318046419732	-0.372561596024373	0.448212671741392	-1.49877570932549	0.989384281073615	0.056955101942372	0.826402765051426	0.553644394267253	-1.43741823606056	0.732297604038301	1.09433454882589	0.851976940391763	1.08368845990774	-0.466721784078243	-1.24786869084791	1.12689436085304	-0.143893401680013	-0.848462339931401	-0.839083636636307	-0.781635856659424	0.61470337869473	0.353208171181203	2.6523724326073	-1.76499245161126	0.146706519038361	-0.416276821428548	-1.92523156980651	-0.640089461900908	-0.0647144034710052	-0.705358155273839	-0.280103158321218	-1.2192052597033	-0.823212815860173	1.08296661516747	0.544813315596598	1.69008668035472	2.1745549050305	0.25995087153149	-0.485913782519561	0.0625513387803221	-0.902043062445887
CSF1R	-0.997865837911805	0.951382484715126	0.622021294811291	-0.287653347929133	-1.36881817875009	-1.43163577433899	0.623654914818886	-1.13404207632986	0.120632636223169	0.63057348542876	0.45637911648665	0.718772103353695	-0.592985176482003	0.806996991535449	0.91737264724222	0.711903833806026	1.37473021552356	-1.1070607505421	-1.71163566999421	1.08137969970215	-0.367326790520217	-0.435888114788022	-0.964172504175802	-0.0804924475992273	1.02700891107836	-0.0428675250609621	1.93912245564902	-0.969808112004944	0.0336013180749468	0.398490964103033	-1.74875477601827	-0.997246348381444	-0.33469492019295	-0.867661317056959	0.663347827597762	-1.88047769486275	-0.458511281726822	1.20371697306715	0.398650755089092	0.16467459724887	2.40275752474323	1.16510484714063	0.102153638746513	-0.365227096177088	-0.369603495341923
CSF2RB	-0.606027144103146	0.447105644928248	0.0343634362571992	-1.15616532169266	-0.049871865805243	-0.563984113805057	-0.202617706440232	-0.690516810312016	0.477725380629858	0.936746156625411	0.297955768559673	1.53333030019429	-1.41890432273846	0.621389151863327	2.09630674505801	1.0316370980019	0.895455779869089	-0.379774778596281	-1.26362293477338	1.44314137551937	-1.28103139369325	-1.16188065970564	0.299839147905888	-0.734519691850499	0.759370549486223	-0.490750930775944	1.54948896693736	-1.50191805004991	-0.381051706160733	0.966667110297321	-0.676369461033462	-0.774548277700382	-0.368423215232	-1.05521443930624	0.349571376665582	-1.13880654034566	-0.360160594366428	1.90506015101226	-0.482801179775305	-0.924671248786181	1.77873862892093	1.22765772426	0.652708247021093	-0.683707973734605	-0.956918379230309
CSGALNACT2	-1.30036722734562	0.407935604769485	0.568596295573649	1.79874681613974	-0.714184715791545	-0.949689988945071	1.08722950410355	-1.1565452084758	0.0801842868323288	0.0105830805446983	0.186763495352996	1.01221964841707	0.177092196012669	1.10180845393345	-0.408875350731344	0.628063887040398	1.25596686890167	1.26521953257291	-0.986384089497	0.97821966496336	-1.02893438547759	-0.257273203921327	-0.174379657384539	-1.53235267206804	-1.09677086559732	-0.0750825748928942	-0.902005970598839	-0.106173888355771	0.139156223847258	-1.80617780305506	-1.43586456327985	0.571636966443672	-1.19210492425416	-0.664754040163694	1.49713729505121	-1.49266511544287	-0.895315515023117	1.0012941676885	2.08930231604993	0.0707694202650068	0.642843505285607	0.34375707862343	0.244287055329176	1.47004527107566	-0.45295687451587
CTBP1	0.00725355906922067	-0.4684950576963	0.116845114406104	0.180661400469858	-2.21804086557131	-0.261160479862376	0.422533180619633	0.351171951718033	-1.53407539045797	-0.481166165158364	0.644787202987102	0.0792932913385078	-0.646388080985511	-0.537203056025091	-0.233695660208856	-0.53529609658157	0.0315028556267973	1.08359721975281	-0.481488183483523	0.684412335084207	2.27035516287914	1.09955739435588	1.0771513657119	-1.87447430856734	-0.335612952840611	0.875817826465312	2.06273602673951	1.35005886898565	-0.0594723895948072	-1.08181632141697	-1.58183772877047	-0.453601400225314	-1.16786014582433	-0.912742472922453	0.458951223854526	-0.414334820187347	-1.45745894086889	-0.238737557761529	1.76062857370586	0.377520874933681	-0.118131753985176	-0.107683824159994	0.0027091402451433	1.28730208480508	0.97592699940168
CTGF	-0.918982825232305	0.144574697397205	0.763420723316568	-0.240122228819791	-0.764886454520527	-1.06077752325516	2.07048380944521	-0.805456784478578	0.909931471452187	0.347563017458038	1.44474292689076	0.808893824758735	-2.18437150966755	0.206041308371491	-0.000310771619702754	0.298425752885125	0.273272733523621	1.47597098778336	-0.183425933161409	2.0218312269167	-0.663310612798314	-0.969349273425091	0.118223448448057	-1.1005744532543	0.530480184559566	0.967558140395269	-1.75265879563709	-1.17259585921812	0.883253832709407	-0.526515911516395	-0.229928012976947	0.379163296452129	0.642980775734943	-1.41977993450038	1.06255212449935	-0.629536612848595	-1.34440718026536	0.731360217024983	1.41792246426841	0.85218515018567	-0.601458356634929	-0.0887399092747675	0.21950595933761	-0.762295090893583	-1.15085403981556
CTIF	-1.0937492683575	-0.852832961114795	1.83044376685051	-0.138795555060016	0.29768130916104	-1.51259042886723	0.916997266448974	-1.36994419956527	-0.0328336107933211	-0.0774143073144474	1.48858706004523	1.08131466061848	-0.590232663307139	1.37891773240081	-0.24900591336403	-0.377915866391143	0.388220965988787	1.07295847986807	-1.34601987336898	0.554127575725995	-0.358461939821289	-0.246744025215175	0.299747171260161	-0.138813666212994	0.426532537592873	1.1058900160879	0.782838256214423	-1.35419092719375	1.18541626284528	-0.957237131809297	-0.83212028067696	-1.3961215901296	-0.451311368337633	-1.9428431470436	1.53111468385452	-0.773732882811135	-0.2726857231804	0.559951756281562	1.04738900442502	1.47626887896885	-0.683115408619325	-0.00544790764422618	0.269770874657212	1.07674131734029	-1.71674893043666
CTNNA1	-0.611176710860805	0.502789953124296	0.064199776363457	0.406232426002831	1.84008524637536	-0.904688767194253	0.0664600803891198	1.18648487742114	-0.266670194874678	1.62929047904732	0.200993806254877	-1.11153260250862	0.857751181539665	0.240372343955526	-1.00758170063692	-1.0127681289775	0.523883549917604	0.411510823040483	1.73061421413679	-1.01911730358158	-1.16287508221824	-0.297260977985192	0.453580932306172	0.159190970113696	-0.21873294515887	-0.568203949433649	-0.677262512731338	-0.901220380402898	-0.431411814025857	0.640010326360808	0.262986915851616	0.469046860223195	0.987948026842051	0.789712930076504	-0.0849353253839215	0.566098040473514	1.06492722955645	0.862484621950603	-0.408706985640134	-0.0827715568673608	-1.28169182250142	0.95754560960638	0.596849548019745	-3.20102399957697	-2.22141800838935
CTSB	-0.344404817563815	0.444324979842896	0.604336475022215	1.07778408270438	-0.72496352751471	-0.279996754452658	1.02888522820517	0.890350101431638	0.22732441334982	0.926182777220153	0.192382938781854	-0.936713819563635	-1.88358127088817	-0.0716868547693241	-0.0682109716121739	1.45545414299281	1.07932502214659	-0.322267832694034	-0.374010637547166	0.402336162343317	-1.89525984330254	-0.348896132401157	-0.354189875362516	0.930813734953383	1.04356788927363	-0.326924856475635	-1.35097612424217	-2.47071638062077	0.819450469011294	-0.00558931503175711	-0.26852158209738	-1.02289384861553	-0.470506339209948	0.237466678341783	0.751795871296178	-0.930359702092453	0.198361586181655	2.86390592495651	-0.264181803240617	-0.75027381062623	0.717740763852786	0.867862022411818	0.848822812915865	-0.805284917100566	-1.33806306021072
CTSL	-0.330452899029139	-0.366734133405752	0.49311819026711	0.9348506912224	-0.333133405570579	0.174498924195776	0.817675975013216	-0.59857560170763	1.17776589934371	0.545875905976173	0.2254784796168	-0.344975876498922	-0.915134588539353	0.179403787752287	0.707075185744392	0.81355354515675	0.805776748582598	-1.67667856036899	-1.24624030823239	1.69210663180492	-1.53403240784569	-0.592101377354387	-0.274538347062588	1.37843274546476	0.351642029536949	-1.15564339516895	0.388310306859035	-1.75302519724766	-0.396800647976461	-0.633731244499192	-0.383451467297925	-0.0760483872555272	-1.26460733189132	-0.514877027210295	0.565466828613916	-1.2760112554344	-0.176400402007199	2.00097928121399	-0.327822688678969	-0.345163302500645	2.03937123741443	1.68996812114543	1.34497180926169	-1.64572635867313	-0.164416112729164
CTSO	-1.5906351872971	0.117790717520644	0.476159216562018	-0.571127506844049	-1.77955161351785	0.303551631971007	2.33151719434387	-0.257649120332557	-1.00269415919974	-0.448130571436441	2.43151243365155	1.26065790431524	-0.55358426053839	0.785477532878219	-0.515574626579147	0.785340145904981	-0.236959148811677	0.309538607841116	0.667248584479933	0.376909305155851	-1.52676082518489	-0.58239137666594	0.538355984642123	-0.281446259385315	0.360720440519239	0.574115092646114	1.21041985076136	-0.98536217318228	-0.668529900096702	-1.72538100491906	0.183021363714398	0.256995875632077	0.22663625264138	-0.298229613502544	1.26012171454451	0.368902523685408	-1.0958586269295	-1.24524762842999	0.00505642246168454	0.708660716991069	1.5378023923029	-0.0105168168891067	0.829763410153887	-1.43382022296881	-1.09682467260952
CXCL12	-0.557402590154962	0.636609383077681	0.56228827736734	-0.285676714796694	-0.438778661951284	-1.3908519053741	2.22207099512852	-1.04164655732483	0.901485875492175	-0.325571937153993	0.997162034981596	1.15906791164983	-0.930293127869642	-0.0271047068220988	1.31888533262648	1.25348664420721	-0.386658803889224	-0.516792825032036	-1.20510145087926	1.98080395875435	-0.12512585595963	0.528930012856825	0.358797732709161	-0.399084235500698	0.912276966655752	-0.853712868935534	1.7885233587574	-0.88702192580943	0.32594916742001	-0.680451602995843	-1.47776170869517	-0.0750762288330506	-0.20959664287335	-1.06284579142877	0.125349509081834	-0.871068929396888	-0.795303158034346	-0.0346097563577583	-0.983220391677003	0.140643830363486	2.45853943738515	0.128574400547738	-0.309845052084768	-1.68437361122281	-0.244467788009347
CXCR4	-0.738452438177062	0.489328328173154	0.570841161353891	0.275815859467267	-0.880589250592045	-0.511289676947747	0.70709076244817	-0.852034746649168	0.707788009209288	0.12927035232604	0.721779752141973	1.22762948607022	-1.24833672243898	0.539467457708716	2.41849896457737	-0.344149600010788	0.952753478737913	-0.0369853724394988	0.389419058352231	1.25051624343392	-0.385660747113608	-0.631714756183806	0.188728689949624	-0.435869749205652	0.428457660641466	1.15236739813041	-1.20488802050675	-1.75421054888684	-0.353724613673804	-0.0927933635800827	-0.878918162820177	-1.07510923231956	-1.11644916472873	-1.23613364769489	0.745513561176003	-1.99562695997291	-1.09543385430109	1.65316933116384	0.295722807599599	0.969240616347558	1.85618800439201	0.408673360448484	0.825821514406691	-0.862659404066965	-1.17305182594565
CYB5D1	2.56212687351548	0.518425266248079	-0.481136980768399	-1.31566767190646	-1.21842574887982	1.03466825495172	-0.904293862948249	1.20495989374352	-1.27590698136516	0.503478734893975	0.322113093859324	-0.0596539051248199	-0.773779762155543	-0.012738313000911	-0.330399522325963	0.682931675575398	-0.457213158594304	0.575401213849762	-0.662390075272243	0.734226911488212	0.853878088131549	0.653258917044407	-0.374427566243867	-0.854777862720365	-1.23191983600091	-0.126338730648585	-0.080242876917878	0.687038878430347	-0.648026090767061	-0.33515038490656	-1.74995760870616	0.695650376856232	-0.498809898954358	0.217770857416639	-0.936874120498506	-1.66854628314269	-0.157492016586791	-1.54525516011953	1.6548668126981	1.14959357195709	-0.0134382054869983	0.389497379121207	-0.157924040078119	2.4529699307183	0.97792993362087
CYB5R2	1.09429010161029	0.488662602250524	1.09720308433619	-1.57082185994135	1.12450774729133	-0.739663450272418	0.581489453958404	-2.45672629241973	0.424991823547955	-0.390467968968397	0.21078675202431	-0.0271708069036654	0.0577397115678886	0.731801807931297	-0.795658269045712	0.0829800885808174	-0.352581675585068	-1.34197392421675	-0.787789976486564	-0.791083135294844	1.6399283867248	1.21114211734546	0.167429849195552	0.0228960476307572	0.493782883679699	0.912630026945907	-1.28332116553086	0.536602584201797	-0.284324164658111	-1.9273583516957	-0.331135983858408	0.415175975736627	-0.12684498772619	-1.43275042077776	-0.131423483968604	-0.992855003845865	-0.77735761621773	0.588662100667284	1.07370925195367	1.05332731598062	-1.16765241658327	0.702258263826448	-0.296880006741077	2.37150217795905	0.922340805791462
CYBB	-1.60367976145402	1.08178699581343	0.644924465403464	0.0796120380911072	-1.21408190206275	-0.691741523365287	0.620002749406068	-1.85912053344987	0.300503265167325	0.613553722668871	0.251889012358655	0.84633136952603	-0.964546077998031	0.410791555611123	1.19457388720007	1.26613717563235	1.32150474044281	-0.908472081890202	-0.5439435811068	0.837291400241852	-1.01285702171723	-0.532664892495421	-0.0374099694720907	-0.419551154051075	0.189843903116414	-0.0293543867011614	0.840238601716737	-1.21182817459241	0.460601571690576	1.09193758613495	-1.21271567070258	-0.89945133811699	-0.805649107894056	-0.681435760855503	0.070931595823999	-1.81766470361343	-0.0104540444562984	2.23936652529162	-0.12875036426949	-0.548959347670771	2.20592778201283	1.2313846118418	0.724961967161388	-0.486779919712481	-0.902985204705529
CYBRD1	-0.586803617043495	0.486294308491975	0.925683509864226	-0.885775316438984	-0.888515330577286	-1.823035810509	1.9765873977483	-1.06916158719805	-0.199210782296405	-0.460383504249905	0.948480415769642	0.794657723734334	-0.41794922383625	1.62754876657695	0.376429836513679	0.0981176130422219	0.367515426772695	0.95992787737915	-0.492473717007948	0.643228872825065	0.145511083657745	-1.02681335653066	0.469335842335518	-0.547441940534591	0.31267022521567	0.124146581934587	2.51598675558617	-1.72742789777208	0.537987639739381	-0.814415166195259	0.301467051637251	0.197975462326026	-0.0695844205108763	-1.70212153455999	0.266478844746809	-0.848767003403003	-1.01810928863859	0.139036751521966	1.2849412022199	1.6953960070668	0.109228098282602	0.0140060549943332	0.101789550582558	-0.8289127034212	-2.01352669984193
CYLD	-1.692066453234	1.26508948983921	0.137088998025037	-0.394400842844481	0.792557883754665	0.244365690433148	0.198090596730331	-0.935357091116544	1.2343432352382	-0.545267178646068	0.11107146461322	1.62708611122858	-1.28802226209587	0.678504380887844	1.67613123991632	1.23138530952296	-0.715808586897392	-1.22248594624713	0.309813936978	0.968795275666112	-1.73492634532131	-0.144863213721718	-1.05919823384068	-1.19402702486658	-1.04904463144817	0.876194190459244	1.48695639377537	-1.85066137294241	0.13382450192002	-0.369982103507563	-0.671096787382874	-0.183758545441525	-0.25712279590498	-0.767346703459422	0.486525643332235	-0.706082936134801	0.195617988291295	0.524748507212738	1.73362884787716	0.525993911041823	1.38757651978069	0.797767016714152	0.208388750756861	-1.46020097132372	-0.589825857617935
CYP1B1	-0.441228243435552	-0.190725607537096	0.336435771282717	-0.68945218161368	-0.208334953782137	-1.29535155997126	1.92683086293873	-0.782251881702943	-0.0780100695828798	0.0932544693274707	1.13177572448056	1.61816300657925	-1.64869037904889	1.37729310987086	0.727887492649214	-0.273336850894486	0.328285029233396	0.767547826350604	-1.1306354290392	1.62954155189326	-0.22318046597488	-0.0904312798289786	0.609213979957918	-0.422920238724305	-0.243902342141428	0.269454751495016	-0.843671119768575	-2.0064409356043	0.436900622819985	-0.867408906644166	-0.727970186164371	0.510593636616098	-0.047004446054918	-1.19038182290046	1.16044063971638	-1.94229143496011	-1.14580130275007	0.559522515760428	1.00511260876697	1.7559864309454	0.703240005255103	0.89981814542731	0.386280798180731	-1.55250382683514	-0.19165351458756
CYP2S1	-0.335507417467833	-0.0682185534574577	-0.313708187331516	1.69501694989377	0.656971136448605	-0.886617620461514	-1.16325112458543	2.84839208404859	-0.496235312758287	1.79204991793107	-0.490719569674279	-0.238910071180252	1.64686136258062	-0.399612176463771	0.440373077490223	0.171053504137074	0.234969263664292	-0.313071421613704	0.505362555045636	-0.352303902231003	-0.0866107765765737	-0.290934157365841	-0.683497659475632	0.542403386603983	-0.731759424816182	0.177417854698826	-2.37371460093558	-0.218945076049219	0.412783318907372	0.712604199665114	1.51518012027683	-1.35958530822069	-0.690124602100046	0.926247512572523	-0.384738273223032	1.07435662812432	0.221759358008568	-0.0311273082647133	0.0284531009210993	0.22326934686553	-2.32816273258119	0.761311963921327	-0.371076713275006	-0.781309206081354	-1.19709544561532
CYP4F12	-0.716874581003946	-0.824464880111642	-0.755963847553963	0.964656790844744	1.15415487940153	-0.561032012584124	-1.07039435058663	-0.841634747218189	-1.17517235038374	1.09821058059983	0.201895949753082	-0.751010851890899	1.68261353004479	1.15415487940153	0.139369977788428	-1.08041814706571	-0.32895188221779	0.492040404195535	-0.175209464380059	-0.953553099704354	-1.16778904442097	-0.466621134906906	0.0846568163098815	0.313087868025285	-1.05892188361782	0.653270810280983	-0.695892050174426	-0.979199664926823	1.20286850844332	-0.0536790219694729	1.31611544950175	0.48250715260095	2.36900690780336	2.27001074327922	-1.04638354338716	0.267296392653579	1.54707656971019	-0.261081903119252	-0.348880367261962	-0.679110683504909	-0.963596916928367	1.54593218551934	-0.733731984828587	-0.988957718252342	-0.260400264157312
CYP7B1	-0.465964703099372	1.46603067708366	-0.00938315650875695	-1.17202187096867	-0.389669563938329	-1.23792258983538	0.982223684830957	-0.955508537325077	-0.123217383742045	0.62659878811413	0.435211669928625	0.675963895271383	-0.807292502583588	1.24874058505372	0.748906519140092	-0.724897182887394	0.512711343678997	1.53224255300667	-0.0688651101753352	-0.458380868926749	-1.39545843784421	-1.17582936818069	-0.685760600470771	-1.3849177441879	-0.680416372530641	-0.81118312888963	0.115405556769203	-1.18650597546297	0.578606751073248	-0.32350230999175	0.365273399813404	0.250274960604159	0.727693840686981	-0.673529113628869	0.727564215701499	0.521638364193451	-0.210502214119983	0.243846809344279	-0.345191520407895	2.41397719139997	2.74959186688794	1.42589651190824	-0.823582788596041	-1.19739694914235	-1.04149919104616
CYR61	0.0527006921845297	0.227450795324607	1.03007327056513	0.746084786566032	0.0463768261690116	-0.973551485383691	2.39230914325096	-0.237569808929438	1.32412063722514	-0.525164007856245	0.740369560891018	1.24593529389623	-2.41460622000576	-0.784077324166298	0.740385949388421	0.0857205009591626	0.157620338818252	-0.867015057124794	-0.61097356548601	2.37269909644438	-0.994408366335024	-0.85247329544943	0.132988344247303	-0.997134065611972	1.06944500844439	0.433674639797593	-0.219627780885045	-0.97022818003567	-0.685688962434643	-0.736175302264027	-1.86343090071232	0.154593307237381	0.281983949888909	-1.46893127887731	1.59570126049907	-0.337751376234239	-0.589736696941938	0.584150712178608	0.112561416322837	0.232122333855474	1.29253562719753	-0.143822588372518	0.349258207146132	-0.68248951719272	-0.446005918198854
CYREN	-1.46473070434959	0.025761189116532	0.229609090015064	0.278202767384526	-1.85497041488082	0.366077744515912	0.0336513124387351	-1.88336190023911	0.698816848265544	0.431018150706335	0.325388011867482	0.553774584236069	-0.202197116825387	0.838873476714356	0.705670658826427	-0.225898006074519	0.959243025335328	-0.00617869831711098	-1.63927221756775	0.863201697999167	-1.10443984846629	0.201715822228418	-0.269082165297637	-0.161390054788601	-0.453681746895049	0.376209148413759	-0.287391255592046	-1.82920525460673	1.10532972459633	-0.224101235329747	-0.600829537406597	0.165138890047354	-0.532448086586282	-0.887346588738805	-0.185698344276191	-1.79978570115472	-1.10760396216048	1.4053453302349	0.28632812637057	0.335948063298519	2.74526924034479	1.91616596257673	0.521762667158702	-0.00941607195857556	1.36052737882057
CYSTM1	-0.669799511961053	-0.0279803668661116	0.00831084348839335	-0.185218236245404	2.12926510824395	0.411385260128596	-0.363393278267292	1.8087731171445	0.401060067090174	0.841125783447262	-0.609818966886011	-0.137029053621602	1.61576311850395	0.700829730162531	-0.216011108167761	-0.491388804654451	0.0760597112942326	-0.465733275868392	1.64945774646661	-2.39222143501272	-1.98462246736757	-0.980268073338815	-0.0324612374519457	0.757446917773373	-0.727508465438422	0.453394394978739	1.45277367283684	-1.30647414111434	0.329627558612935	0.36559103370485	0.665296541651627	0.0576983581664359	0.638704367391186	0.423617247151758	-1.32106226676895	0.305021893361014	1.3649661274975	-0.433525321529713	-1.95469015742903	-0.277229259635751	-0.822861573359363	0.881696179550991	-0.812818595088455	-0.204942537541896	-0.92080664503239
CYTH4	-0.825019562256407	0.156437671987813	0.547899488416661	0.423302268369572	-0.997115408382747	-0.179057129094771	1.0526820956787	-0.876615188057764	-0.242171114627626	0.213620016040958	0.906569221475103	0.338989352644512	-1.54751060679114	1.25461321468806	1.53310323387223	1.7826774962159	0.796099157674316	-0.486285997849733	-0.0853020220098021	1.47972265698291	-0.660350262000597	-0.316868436524939	-0.0418209235053575	-0.504347257974432	0.298546255748705	0.23970674499066	1.97028165053789	-1.875244968336	-0.00371018812329157	-0.475450853575131	-1.1712115305641	-0.805596192980018	-1.34244455240972	-0.948395268411771	-0.923035046755763	-0.880222497608954	-0.340477855475118	1.41051587952124	0.0785640652774444	-0.163775742890103	2.18130623331735	1.34579535474458	-0.399843789453385	-1.54506337445859	-0.373496288067374
CYTIP	-1.31574273840689	1.09578004681391	-0.248869267262674	-1.26905915101382	-0.598465532353612	-0.28001764317141	-0.409553443251055	-1.5750234934575	0.718218380259319	0.597600227198531	-0.171030411786523	1.53080268129643	-0.980165828819794	0.657377208721994	1.37151773303498	1.64651138659636	0.238399654652063	-0.769507649179915	-1.06382929197798	0.811244736785864	0.753536484513131	-0.649340766673796	1.27151141729514	0.0124129907116381	0.720461392084365	0.450234911803757	0.799833738958473	-1.28650505184802	0.301635898466263	0.765073148426931	-0.597051226902601	-1.2016192228944	-0.571205917709654	-1.38959319911335	-0.818896590754283	-1.44555330489473	-0.77847813258896	1.92054791570736	-0.495526280796651	-0.481629487443163	2.03048073241042	1.35106635825614	0.424595568226627	-0.692391036463713	-0.379787943455246
DAAM2	-1.40885118246004	-0.126156167211123	0.190199700401786	-1.56001031693226	-0.538562407520928	-1.04477899036968	-0.158054317620431	-0.591228452293846	1.48020002028012	-0.0740647148255633	0.0578326195185295	0.634380970889969	0.661618728801237	1.20814882386041	1.1890837455366	-0.164996046144259	0.227025367987366	0.782745255856028	-1.38422701152342	1.65406718976143	0.245433764348803	0.517759039375102	-0.298952849021885	-0.831043528900045	-0.238045518132069	0.353965213592876	-0.0160594952059864	-1.49778998692406	1.27627028487257	-0.0189810892985299	-1.40776738931405	-0.55360885257308	-0.533835533871256	-1.34295835158616	-0.324587555898723	-0.625239431565095	-0.746668971053356	-0.287511349828808	1.24850791476541	2.62789269479567	2.25572319304477	-0.0777615245323502	0.808907146081532	-1.22968113825058	-0.338339500912619
DAB2	-0.924364943804785	-0.150990531396273	0.601722890925305	0.110883269053527	0.119743807224495	-2.59734395209102	1.4176439607821	-0.979440150098094	-0.455300702010645	-0.126919179287397	0.672254827015358	0.619557666069403	-0.146084031186658	0.598574872528231	0.747062723608445	0.267403162760517	0.949516334262708	-0.628758716937769	1.70799556441551	0.244326887367877	-0.562671727871699	-0.195090445315786	0.078471656477879	-0.784215912425602	0.647001265428149	-0.0148014358276301	0.880748830990308	-2.04375110778419	0.427317955590463	0.73810270960506	-2.39986202943574	0.0769405621692828	-0.0880972260841113	0.213664768688355	-0.375224199993865	-1.43078950900898	-0.422717303837901	1.7375819083991	1.10880271297766	0.630769062196972	1.13989625159926	0.319790832000257	1.0967423265939	-1.11963808478574	-1.70645561954594
DACH1	-0.250285485989991	-0.712577635077237	0.884389427848303	2.18329625220464	0.10888187714256	1.38789146898241	-1.93194981621201	1.8453953187237	-1.48160948736302	0.535540864310915	-0.301900981973638	-1.07207957094994	0.550917446014141	-1.45163159763186	-0.148810679416066	-0.969173161006938	-0.68199372513795	-1.89042114145232	0.68929111056749	-0.815257405379195	0.812260555990375	0.182147141139543	-0.808167886412793	-0.254946611653003	-0.437062513792854	0.175044436355532	-1.19312860619719	0.734713462698499	-0.790949306869888	-0.523524858017237	0.812162158038616	1.36389666956934	0.185045123739652	-0.812424092032148	-0.2883179389491	-0.261855743148534	0.590292319775218	0.543343032905759	0.300610341984475	-0.0571011048802497	-0.0836404624016349	-1.02434490874504	0.849842829456567	1.76704809158474	1.74114479165751
DALRD3	-0.533974858327147	-0.0864937477651928	-0.0703004159259161	0.651284959168066	-0.966466466532309	0.523067723962679	0.0138817187954725	0.393996967996634	0.0374409148660245	-0.349263192946201	-1.47886010258986	-0.0933631173154217	-1.18990428821067	-0.391767736152692	-0.0568923165313668	-0.183762572424086	-0.866933624537856	0.542450164599692	-0.884981211325693	0.20866351033927	-0.559698136324083	1.90901017553859	0.8152722843573	0.309593632558248	-0.613534844613857	-0.289340700986842	-1.13104509236606	2.81889503320812	-0.606683838833167	-0.650419461366633	-1.86969730178543	0.834881671860319	-0.444607900295406	0.0605647672067027	0.514213238412969	0.0158960753109191	-1.37674518421847	-0.460733942174067	0.511016889242829	0.324644288286309	0.354802550700714	-0.358981139028126	0.0193124904235382	3.48904351855344	1.16651861718834
DAPK1	-0.0883290730957547	0.93729100028905	0.39995238075236	-0.851704133963203	-2.38812279638825	0.189648529104877	1.04747733357086	-1.16406295626709	-0.273728751172322	-0.157059753689005	0.589904764052823	-0.312934147836096	-1.58810944460501	1.13351611992252	0.892434789668155	0.927046561090457	0.608621269479463	1.48228364893792	-0.51441909589526	0.739285807572827	0.799544948799478	0.176403749234292	1.16028604734863	-0.882733613831065	1.23982510232515	0.249565640727425	1.60758696677763	-1.38866680673012	0.250082367074158	-0.56255468471554	-1.63964297829829	-0.677409099154438	-0.900643348818192	-0.062713218776475	0.699219248607238	-1.74304625120587	-1.49489749096945	1.49165278647784	-0.871709006615952	0.850630964229411	0.0597265726541265	0.521825500454631	0.131898932898483	-1.16092111558706	0.537696735564594
DBH	-1.37648325538387	1.91267364193145	0.539948795172376	-1.37196292663345	-1.07925164109538	-0.601280219294702	-0.151921370013811	-0.515572537710592	-1.15988029057956	-0.386330472332997	1.80972390101269	1.2026333942861	-1.58124096069988	-0.0725320944574195	1.54070291985794	-1.22239968693256	-0.578124989592991	0.776367720054287	-1.36225775316958	2.09128174204476	0.0580357943816744	1.17853770433871	0.169001566811244	-1.12441644615441	0.752733178875701	0.213991959196115	-0.416911288697959	-0.747960100467877	0.664796663555434	0.457390058252298	-0.864313068887249	-0.614857707264726	-0.842588847536109	-0.673054844217909	1.07267897436321	-0.393335776061107	-1.21429196643127	0.396537948511734	-0.581886253609115	1.25352967568532	0.163238658832346	0.89846221014781	0.758617415791519	1.20144025143011	-0.179469677308329
